aid,Assessor,Download_date,Assess_date,Pub_type,Authors,Pub_year,Title,Journal,Author_affil,Affil_type.academic,Affil_type.pub_sec,Affil_type.res_int,Affil_type.cons,Affil_type.non_prof,Affil_type.priv_sec,Affil_type.int_org,Funding,DOI,110 Source,Bib_notes,Stated_int,Int_type.MPA,Int_type.PES,Int_type.CBNRM,Int_type.Certification,Desired_out,Int_geo.local,Int_geo.region,Int_geo.national,Int_geo.subnational,Int_geo.international,Int_dur,Int_funding,Mang_auth.Government,Mang_auth.Shared_governance,Mang_auth.Private_governance,Mang_auth.Indigenous_community_governance,Mang_auth.multiple,Mang_auth.mixed,Int_location,Int_area,Int_notes,Study_goal,Study_type,Design.control_comp,Comp_type,Data_source,Study_location,Study_country,Study_scale,Biome.,Eval_affil,Unit_analysis,Sample_size,Study_duration,Study_notes,Distributive_equity,Recognitional_equity,Contextual_equity,Procedural_equity,Equity_notes,Causal_pathway,Explicit_mechanism,Pathway_notes,oid,Stated_outcomes,Out_type,Out_subtype,Indicators,Out_definition,Outcome.data_type,Resource_type,Outcome.direction,Pluralism,Out_subgroup,STE_domain,STE_econ,STE_social,STE_sex,STE_ethnic,STE_age,STE_occupation,STE_social_org,STE_spatial,STE_temporal_unit,STE_temporal_scale,Outcome_notes
68668,DG,Aug-Sept 2017,19-Jan-18,Article,p. christie,2004,marine protected areas as biological successes and social failures in southeast asia,unknown,"School of Marine Affairs and Henry M. Jackson School of International Studies, University of Washington, 3707 Brooklyn Avenue Northeast, Seattle, Washington",1,0,0,0,0,0,0,Much of this research was made pos- sible with the support of the David and Lucile Packard Foundation (grant number 2000-14654) and the Na- tional Science Foundation (grant number DGE- 0132132).,, Mascia and Claus 2010,,"San Salvador Island (Phil- ippines), Twin Rocks (Philippines), Balicasag Island (Philippines), and Bunaken National Park (BNP, In- donesia)",1,0,0,0,,1,0,0,0,0,,,1,1,0,0,0,0,Indonesia,"3-89,056 ha",,"Based on the experiences of four failing or vul-
nerable MPAs, this study comments on the implica- tions of ignoring social complexities associated with MPAs",Non-experimental,0,NA,Secondary,"San Salvador Island (Phil- ippines), Twin Rocks (Philippines), Balicasag Island (Philippines), and Bunaken National Park (BNP, Indonesia)","Indonesia, Philippines",Global,tropical coral reefs,Academic,Community,128 key informants total,,review of 4 cases of MPAs with ecological success but negative social impacts,1,0,0,0,"•	The passage of decentralization laws in the 1990s allowed community-based reserves to flourish in that context (White et al. 2002). However, the Philippines National Tourism Authority (NTA), which is an arm of the central government, has effectively lai",0,0,,218,control,Political empowerment,resource rights,control over MPA management,Respondent,Qualitative,Fishing; recreational diving,Negative,Implicit,"dive shop owners, elites and local community; managers and local community",Synergy,Tradeoff,NA,NA,NA,NA,Tradeoff,NA,NA,NA,NA,"dive shops and elites take over management, enforcement, etc from CBNRM MPA; another case where gov't did the same to another CBNRM MPA"
68668,DG,Aug-Sept 2017,19-Jan-18,Article,p. christie,2004,marine protected areas as biological successes and social failures in southeast asia,unknown,"School of Marine Affairs and Henry M. Jackson School of International Studies, University of Washington, 3707 Brooklyn Avenue Northeast, Seattle, Washington",1,0,0,0,0,0,0,Much of this research was made pos- sible with the support of the David and Lucile Packard Foundation (grant number 2000-14654) and the Na- tional Science Foundation (grant number DGE- 0132132).,, Mascia and Claus 2010,,"San Salvador Island (Phil- ippines), Twin Rocks (Philippines), Balicasag Island (Philippines), and Bunaken National Park (BNP, In- donesia)",1,0,0,0,,1,0,0,0,0,,,1,1,0,0,0,0,Indonesia,"3-89,056 ha",,"Based on the experiences of four failing or vul-
nerable MPAs, this study comments on the implica- tions of ignoring social complexities associated with MPAs",Non-experimental,0,NA,Secondary,"San Salvador Island (Phil- ippines), Twin Rocks (Philippines), Balicasag Island (Philippines), and Bunaken National Park (BNP, Indonesia)","Indonesia, Philippines",Global,tropical coral reefs,Academic,Community,128 key informants total,,review of 4 cases of MPAs with ecological success but negative social impacts,1,0,0,0,"•	The passage of decentralization laws in the 1990s allowed community-based reserves to flourish in that context (White et al. 2002). However, the Philippines National Tourism Authority (NTA), which is an arm of the central government, has effectively lai",0,0,,219,jobs,Economic well-being,occupation/ livelihoods,jobs in tourism industry,Respondent,Quantitative,Recreational Diving,Negative,Implicit,local residents vs others,NA,NA,Tradeoff,NA,NA,NA,NA,NA,NA,NA,NA,most tourism jobs went to non-locals; locals relegated to menial jobs
68668,DG,Aug-Sept 2017,19-Jan-18,Article,p. christie,2004,marine protected areas as biological successes and social failures in southeast asia,unknown,"School of Marine Affairs and Henry M. Jackson School of International Studies, University of Washington, 3707 Brooklyn Avenue Northeast, Seattle, Washington",1,0,0,0,0,0,0,Much of this research was made pos- sible with the support of the David and Lucile Packard Foundation (grant number 2000-14654) and the Na- tional Science Foundation (grant number DGE- 0132132).,, Mascia and Claus 2010,,"San Salvador Island (Phil- ippines), Twin Rocks (Philippines), Balicasag Island (Philippines), and Bunaken National Park (BNP, In- donesia)",1,0,0,0,,1,0,0,0,0,,,1,1,0,0,0,0,Philippines,"3-89,056 ha",,"Based on the experiences of four failing or vul-
nerable MPAs, this study comments on the implica- tions of ignoring social complexities associated with MPAs",Non-experimental,0,NA,Secondary,"San Salvador Island (Phil- ippines), Twin Rocks (Philippines), Balicasag Island (Philippines), and Bunaken National Park (BNP, Indonesia)","Indonesia, Philippines",Global,tropical coral reefs,Academic,Community,128 key informants total,,review of 4 cases of MPAs with ecological success but negative social impacts,1,0,0,0,"•	The passage of decentralization laws in the 1990s allowed community-based reserves to flourish in that context (White et al. 2002). However, the Philippines National Tourism Authority (NTA), which is an arm of the central government, has effectively lai",0,0,,217,conflict,Social capital,social capital and cohesion,level of conflict,Researcher,Qualitative,Fishing; recreational diving,Negative,Implicit,dive shop owners and local community; managers and local community,Synergy,Synergy,NA,NA,NA,NA,Synergy,NA,NA,NA,NA,"conflict between managers and community, other case with conflict between dive operators and community"
68668,DG,Aug-Sept 2017,19-Jan-18,Article,p. christie,2004,marine protected areas as biological successes and social failures in southeast asia,unknown,"School of Marine Affairs and Henry M. Jackson School of International Studies, University of Washington, 3707 Brooklyn Avenue Northeast, Seattle, Washington",1,0,0,0,0,0,0,Much of this research was made pos- sible with the support of the David and Lucile Packard Foundation (grant number 2000-14654) and the Na- tional Science Foundation (grant number DGE- 0132132).,, Mascia and Claus 2010,,"San Salvador Island (Phil- ippines), Twin Rocks (Philippines), Balicasag Island (Philippines), and Bunaken National Park (BNP, In- donesia)",1,0,0,0,,1,0,0,0,0,,,1,1,0,0,0,0,Philippines,"3-89,056 ha",,"Based on the experiences of four failing or vul-
nerable MPAs, this study comments on the implica- tions of ignoring social complexities associated with MPAs",Non-experimental,0,NA,Secondary,"San Salvador Island (Phil- ippines), Twin Rocks (Philippines), Balicasag Island (Philippines), and Bunaken National Park (BNP, Indonesia)","Indonesia, Philippines",Global,tropical coral reefs,Academic,Community,128 key informants total,,review of 4 cases of MPAs with ecological success but negative social impacts,1,0,0,0,"•	The passage of decentralization laws in the 1990s allowed community-based reserves to flourish in that context (White et al. 2002). However, the Philippines National Tourism Authority (NTA), which is an arm of the central government, has effectively lai",0,0,,218,control,Political empowerment,resource rights,control over MPA management,Respondent,Qualitative,Fishing; recreational diving,Negative,Implicit,"dive shop owners, elites and local community; managers and local community",Synergy,Tradeoff,NA,NA,NA,NA,Tradeoff,NA,NA,NA,NA,"dive shops and elites take over management, enforcement, etc from CBNRM MPA; another case where gov't did the same to another CBNRM MPA"
68668,DG,Aug-Sept 2017,19-Jan-18,Article,p. christie,2004,marine protected areas as biological successes and social failures in southeast asia,unknown,"School of Marine Affairs and Henry M. Jackson School of International Studies, University of Washington, 3707 Brooklyn Avenue Northeast, Seattle, Washington",1,0,0,0,0,0,0,Much of this research was made pos- sible with the support of the David and Lucile Packard Foundation (grant number 2000-14654) and the Na- tional Science Foundation (grant number DGE- 0132132).,, Mascia and Claus 2010,,"San Salvador Island (Phil- ippines), Twin Rocks (Philippines), Balicasag Island (Philippines), and Bunaken National Park (BNP, In- donesia)",1,0,0,0,,1,0,0,0,0,,,1,1,0,0,0,0,Philippines,"3-89,056 ha",,"Based on the experiences of four failing or vul-
nerable MPAs, this study comments on the implica- tions of ignoring social complexities associated with MPAs",Non-experimental,0,NA,Secondary,"San Salvador Island (Phil- ippines), Twin Rocks (Philippines), Balicasag Island (Philippines), and Bunaken National Park (BNP, Indonesia)","Indonesia, Philippines",Global,tropical coral reefs,Academic,Community,128 key informants total,,review of 4 cases of MPAs with ecological success but negative social impacts,1,0,0,0,"•	The passage of decentralization laws in the 1990s allowed community-based reserves to flourish in that context (White et al. 2002). However, the Philippines National Tourism Authority (NTA), which is an arm of the central government, has effectively lai",0,0,,219,jobs,Economic well-being,occupation/ livelihoods,jobs in tourism industry,Respondent,Quantitative,Recreational Diving,Negative,Implicit,local residents vs others,NA,NA,Tradeoff,NA,NA,NA,NA,NA,NA,NA,NA,most tourism jobs went to non-locals; locals relegated to menial jobs
68669,DG,Aug-Sept 2017,19-Jan-18,Article,"e. g. oracion, m. l. miller and p. christie",2005,"marine protected areas for whom? fisheries, tourism, and solidarity in a philippine community",unknown,"Department of Sociology and Anthropology, Silliman University, Dumaguete City 6200, Philippines",1,0,0,0,0,0,0,David and Lucile Packard Foundation (Grant No. 2000-14652) and National Science Foundation (Grant No. DGE-0132132).,, Mascia and Claus 2010,,"Cathedral Rock, Arthur’s Rock, White Sand Rock and Twin Rocks",1,0,0,0,to protect corals and fishas dive amenities from illegal fishing,1,0,0,0,0,10.5,,0,0,0,0,0,0,Philippines,,,"contextualize and quantify the
tension between the two sectors (dive and fishing). First, we look into the significant role of fishing to the local subsistence economy as this relates to the increasing development of tourism in the community. Second, we e",Non-experimental,0,NA,Primary,barangays Bagalangit and San Teodoro in Mabini,Philippines,Local,tropical coral reefs,Academic,Community,70 interviews,,,1,0,0,0,inherent economic advantages enjoyed by the tourism sector have marginalized the fishery sector in terms of access and control of the MPAs both sectors helped to establish in the municipality.With the increasing role of the resort operators inMPA manageme,0,0,,220,economic benefits,Economic well-being,economic wealth,economic benefits,Respondent,Qualitative,Fishing; Recreational Diving,Mixed,Researcher,fishers; dive operators,NA,NA,NA,NA,NA,NA,Tradeoff,NA,NA,NA,NA,"from abstract, non-descriptive "benefits" used in the paper""rom abstract, non-descripti"
68669,DG,Aug-Sept 2017,19-Jan-18,Article,"e. g. oracion, m. l. miller and p. christie",2005,"marine protected areas for whom? fisheries, tourism, and solidarity in a philippine community",unknown,"Department of Sociology and Anthropology, Silliman University, Dumaguete City 6200, Philippines",1,0,0,0,0,0,0,David and Lucile Packard Foundation (Grant No. 2000-14652) and National Science Foundation (Grant No. DGE-0132132).,, Mascia and Claus 2010,,"Cathedral Rock, Arthur’s Rock, White Sand Rock and Twin Rocks",1,0,0,0,to protect corals and fishas dive amenities from illegal fishing,1,0,0,0,0,10.5,,0,0,0,0,0,0,Philippines,,,"contextualize and quantify the
tension between the two sectors (dive and fishing). First, we look into the significant role of fishing to the local subsistence economy as this relates to the increasing development of tourism in the community. Second, we e",Non-experimental,0,NA,Primary,barangays Bagalangit and San Teodoro in Mabini,Philippines,Local,tropical coral reefs,Academic,Community,70 interviews,,,1,0,0,0,inherent economic advantages enjoyed by the tourism sector have marginalized the fishery sector in terms of access and control of the MPAs both sectors helped to establish in the municipality.With the increasing role of the resort operators inMPA manageme,0,0,,221,role in management and enforcement,Political empowerment,resource rights,role in management and enforcement,Respondent,Qualitative,Tourism,Mixed,Implicit,resort operators vs others (namely fishers),NA,NA,NA,NA,NA,NA,Tradeoff,NA,NA,NA,NA,resort operators have increased management rights and control
68669,DG,Aug-Sept 2017,19-Jan-18,Article,"e. g. oracion, m. l. miller and p. christie",2005,"marine protected areas for whom? fisheries, tourism, and solidarity in a philippine community",unknown,"Department of Sociology and Anthropology, Silliman University, Dumaguete City 6200, Philippines",1,0,0,0,0,0,0,David and Lucile Packard Foundation (Grant No. 2000-14652) and National Science Foundation (Grant No. DGE-0132132).,, Mascia and Claus 2010,,"Cathedral Rock, Arthur’s Rock, White Sand Rock and Twin Rocks",1,0,0,0,to protect corals and fishas dive amenities from illegal fishing,1,0,0,0,0,10.5,,0,0,0,0,0,0,Philippines,,,"contextualize and quantify the
tension between the two sectors (dive and fishing). First, we look into the significant role of fishing to the local subsistence economy as this relates to the increasing development of tourism in the community. Second, we e",Non-experimental,0,NA,Primary,barangays Bagalangit and San Teodoro in Mabini,Philippines,Local,tropical coral reefs,Academic,Community,70 interviews,,,1,0,0,0,inherent economic advantages enjoyed by the tourism sector have marginalized the fishery sector in terms of access and control of the MPAs both sectors helped to establish in the municipality.With the increasing role of the resort operators inMPA manageme,0,0,,222,conflict,Social capital,social capital and cohesion,conflict,Respondent,Qualitative,Tourism;Fishing,Negative,Implicit,resort operators vs others (namely fishers); between fishers from different villages,Synergy,NA,NA,NA,NA,NA,Synergy,NA,Synergy,NA,NA,conflicts between resort owners and fishers; fishers from different villages
68676,DG,Aug-Sept 2017,22-Jan-18,Article,"g. r. russ, a. c. alcala, a. p. maypa, h. p. calumpong and a. t. white",2004,marine reserve benefits local fisheries,ecological applications,"School of Marine Biology and Aquaculture, James Cook University, Townsville, Queensland, 4811, Australia",1,0,0,0,0,0,0,"partially funded by the United Nations Environment Program (1983), the Great Barrier Reef Marine Park Authority (1985), USAID and Pew Fellowships in Ma- rine Conservation to G. R. Russ",, Mascia and Claus 2010,,Apo reserve,1,0,0,0,,1,0,0,0,0,~19 years,,0,0,0,1,0,0,Philippines,0.106 km2,10% of reef area (1.06 km2),The study demonstrates clear local fishery benefits generated by the reserve.,Time series,1,Pre-treatment/post-treatment,Mixed,"Apo Island, Philippines, is southeast of Negros",Philippines,Local,tropical coral reefs,Academic,Community,,~2 years,,0,0,0,0,,0,0,,224,access,Political empowerment,resource rights,fishing rights,Researcher,Qualitative,Fishing,Mixed,Implicit,local vs non-resident fishers,Synergy,NA,Tradeoff,NA,NA,NA,NA,NA,NA,NA,NA,management plan banned nonresidents thus locals get preferential access. Also destructive gears banned. Positive for local fishers so coded as synergy (CPUE + rights)
68676,DG,Aug-Sept 2017,22-Jan-18,Article,"g. r. russ, a. c. alcala, a. p. maypa, h. p. calumpong and a. t. white",2004,marine reserve benefits local fisheries,ecological applications,"School of Marine Biology and Aquaculture, James Cook University, Townsville, Queensland, 4811, Australia",1,0,0,0,0,0,0,"partially funded by the United Nations Environment Program (1983), the Great Barrier Reef Marine Park Authority (1985), USAID and Pew Fellowships in Ma- rine Conservation to G. R. Russ",, Mascia and Claus 2010,,Apo reserve,1,0,0,0,,1,0,0,0,0,~19 years,,0,0,0,1,0,0,Philippines,0.106 km2,10% of reef area (1.06 km2),The study demonstrates clear local fishery benefits generated by the reserve.,Time series,1,Pre-treatment/post-treatment,Mixed,"Apo Island, Philippines, is southeast of Negros",Philippines,Local,tropical coral reefs,Academic,Community,,~2 years,,0,0,0,0,,0,0,,223,CPUE,Health,food security,CPUE,Researcher,Quantitative,Fishing,Positive,Implicit,local hook-and-line fishers,Synergy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"data from previous published studies, but this could be the first to analyse trends between them"
68699,DG,Aug-Sept 2017,22-Jan-18,Article,hatanaka m,2014,"mcsustainability and mcjustice: certification, alternative food and   agriculture, and social change",sustainability,"Department of Sociology, College of Humanities and Social Sciences, Sam Houston State University, Campus Box 2446, Huntsville, TX 77341, USA",1,0,0,0,0,0,0,,,Web of Science,,certification of ecological shrimp project,0,0,0,1,,1,0,0,0,0,6-8 years,,0,1,0,0,0,0,Indonesia,,,"In this paper, I argue that the turn to market-based approaches generally, and the use of certification specifically, is affecting the structure, practices, and culture of alternative food and agriculture. Specifically,",Non-experimental,0,NA,Primary,eastern coast of the island of Java in Bojokulu.,Indonesia,Local,mangrove,Academic,Community,118 interviews,2 years,,0,0,0,1,"	committee members noted that they felt marginalized in the standard-development process and that their perspective was not respected…. 	With certification, member farmers have become puppets. They just follow the rules that were set up by the certifier. ",0,0,,225,relationship between farmers and buyers,Social capital,social capital and cohesion,relationship between farmers and co-op members s; conflicts in the project,Respondent,Qualitative,Fishing,Negative,Implicit,farmers and co-op members,Synergy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,weakened relationship between farmers and buyers (co-op); There was also mention of some conflict in the project
68699,DG,Aug-Sept 2017,22-Jan-18,Article,hatanaka m,2014,"mcsustainability and mcjustice: certification, alternative food and   agriculture, and social change",sustainability,"Department of Sociology, College of Humanities and Social Sciences, Sam Houston State University, Campus Box 2446, Huntsville, TX 77341, USA",1,0,0,0,0,0,0,,,Web of Science,,certification of ecological shrimp project,0,0,0,1,,1,0,0,0,0,6-8 years,,0,1,0,0,0,0,Indonesia,,,"In this paper, I argue that the turn to market-based approaches generally, and the use of certification specifically, is affecting the structure, practices, and culture of alternative food and agriculture. Specifically,",Non-experimental,0,NA,Primary,eastern coast of the island of Java in Bojokulu.,Indonesia,Local,mangrove,Academic,Community,118 interviews,2 years,,0,0,0,1,"	committee members noted that they felt marginalized in the standard-development process and that their perspective was not respected…. 	With certification, member farmers have become puppets. They just follow the rules that were set up by the certifier. ",0,0,,226,marginalization of farmers in decision making,Political empowerment,resource rights,marginalization of farmers in decision making,Respondent,Qualitative,Fishing,Negative,Implicit,farmers,Synergy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"	committee members noted that they felt marginalized in the standard-development process and that their perspective was not respected"
68707,DG,Aug-Sept 2017,22-Jan-18,Article,"dixon, john a.;scura, louise fallon",1993,meeting ecological and economic goals: marine parks in the caribbean,ambio,Environment Division of the Latin America and Caribbean Technical Department of the World Bank,0,0,0,0,0,0,1,,,Ernest et al,,Bonaire Marine Park,1,0,0,0,(initially) to meet recreational and scientific needs,1,0,0,0,0,>10 yrs,Dutch Government and other sources,1,0,0,0,0,0,Netherlands Antilles,288 km2,,"Trade-offs exist between protection and use, however, and ways must be found to produce economic benefits from marine areas while still yielding protection benefits, a question of particular importance to poorer countries that can ill afford to forego dev",Non-experimental,0,NA,Mixed,Bonaire Marine Park,Netherlands Antilles,National,tropical coral reefs,International organization,Mixed,,,"Contribution of Bonaire MP to national economy, but speaks of employment and other economic benefits to locals. Also about damage to fishers' gear",1,0,0,0,"(leakage from MPA -national scale) the revenues generated by the diving-based tourism sector tend to pass through the local economy with only a small portion effectively remaining in Bonaire.
This situation, in which such a small portion of the benefits o",0,0,,227,employment; economic benefits,Economic well-being,"economic wealth, occupation/ livelihoods",employment; economic benefits,Researcher,Mixed methods,Recreational Diving; Fishing; Other,Mixed,Implicit,"locals; resident aliens and foreigners; tourism businesses, support industries & fishers",NA,NA,Pos/neutral,NA,NA,NA,Tradeoff,NA,NA,NA,NA,although at national scale they talk about tradeoffs between these groups in terms of econ benefits and employment. Support industries benefit from park as well. However fishers experience damaged gear (occupation)
68763,DG,Aug-Sept 2017,23-Jan-18,Book,"a. menezes, a. eide and j. raakjaer",2011,moving out of poverty: conditions for wealth creation in small-scale fisheries in mozambique,unknown,"UNEP, Rua Francisco Barreto N 322, P.O. Box 4595, Maputo, Mozambique",0,0,0,0,0,0,1,supported through the International Fund for Agricultural Development (IFAD),,McKinnon et al,,Nampula Fisheries Project,0,0,1,0,"Initially, the idea was to focus on fisheries development, but it soon became apparent that the real bottlenecks of this development were linked to general community development issues. It was therefore decided to take an integrated approach to the develo",1,0,0,0,0,,,0,1,0,0,0,0,Mozambique,,"The integrated development project was largely financed through the International
Fund for Agriculture Development (IFAD) and included co-management institutions, credit lines, roads and social infrastructure in artisanal fishing communities...The formati",,Non-experimental,0,NA,Mixed,Moma and Angoche districts of the Nampula Province,Mozambique,National,nearshore,International organization,Community,> 1000 household interviews,,,0,0,0,0,,0,0,,228,,Political empowerment,empowerment and agency,,Researcher,Qualitative,Fishing,Mixed,Implicit,,NA,Tradeoff,NA,NA,NA,NA,NA,NA,NA,NA,NA,"project focused heavily on community infrastructure development: although the direct HWB impacts are not mentioned , they speak of the poorer fishers being impacted by policies that unfairly target them (namely mosquito nets)"
68763,DG,Aug-Sept 2017,23-Jan-18,Book,"a. menezes, a. eide and j. raakjaer",2011,moving out of poverty: conditions for wealth creation in small-scale fisheries in mozambique,unknown,"UNEP, Rua Francisco Barreto N 322, P.O. Box 4595, Maputo, Mozambique",0,0,0,0,0,0,1,supported through the International Fund for Agricultural Development (IFAD),,McKinnon et al,,Nampula Fisheries Project,0,0,1,0,"Initially, the idea was to focus on fisheries development, but it soon became apparent that the real bottlenecks of this development were linked to general community development issues. It was therefore decided to take an integrated approach to the develo",1,0,0,0,0,,,0,1,0,0,0,0,Mozambique,,"The integrated development project was largely financed through the International
Fund for Agriculture Development (IFAD) and included co-management institutions, credit lines, roads and social infrastructure in artisanal fishing communities...The formati",,Non-experimental,0,NA,Mixed,Moma and Angoche districts of the Nampula Province,Mozambique,National,nearshore,Consultant,Community,> 1000 household interviews,,,0,0,0,0,,0,0,,228,,Political empowerment,empowerment and agency,,Researcher,Qualitative,Fishing,Mixed,Implicit,,NA,Tradeoff,NA,NA,NA,NA,NA,NA,NA,NA,NA,"project focused heavily on community infrastructure development: although the direct HWB impacts are not mentioned , they speak of the poorer fishers being impacted by policies that unfairly target them (namely mosquito nets)"
68800,DG,Aug-Sept 2017,26-Jan-18,Article,k. brondo and n. bown,2011,"neoliberal conservation, garifuna territorial rights and resource management in the cayos cochinos marine protected area",unknown,,0,0,0,0,0,0,0,,, Oldekop et al marine,,Cayos Cochinos Marine Protected Area (CCMPA),0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,,,,Our study contributes to the scholarship on neoliberal conservation and indigenous rights through an interdisciplinary (anthropology and fi sheries management) evaluation of the 2004–2009 management plan of the CCMPA,Non-experimental,0,NA,Mixed,Cayos Cochinos are a set of two main islands and 13 smaller cays located 15 km off the Caribbean coast of Honduras,Honduras,Local,,,,,,,1,1,0,0,"The coalescence of the management plan’s failures and the rise of Garifuna indigenous rights produced a dialogue, albeit tense, between local users, managing agencies, private interests, the World Wildlife Fund (WWF), and other stakeholders within the hyb",0,0,,230,fishing rights,Political empowerment,resource rights,fishing rights,Both,Qualitative,Fishing,Negative,Implicit,wealthy/ poor; Garifuna and other foreign groups; fishers and non-fishers; younger vs older men,Synergy,Tradeoff,Tradeoff,NA,Tradeoff,Pos/neutral,NA,NA,NA,NA,NA,"Garifuna, particularly fishers, are ethnically and economically distinct and lost fishing rights"
68800,DG,Aug-Sept 2017,26-Jan-18,Article,k. brondo and n. bown,2011,"neoliberal conservation, garifuna territorial rights and resource management in the cayos cochinos marine protected area",unknown,,0,0,0,0,0,0,0,,, Oldekop et al marine,,Cayos Cochinos Marine Protected Area (CCMPA),0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,,,,Our study contributes to the scholarship on neoliberal conservation and indigenous rights through an interdisciplinary (anthropology and fi sheries management) evaluation of the 2004–2009 management plan of the CCMPA,Non-experimental,0,NA,Mixed,Cayos Cochinos are a set of two main islands and 13 smaller cays located 15 km off the Caribbean coast of Honduras,Honduras,Local,,,,,,,1,1,0,0,"The coalescence of the management plan’s failures and the rise of Garifuna indigenous rights produced a dialogue, albeit tense, between local users, managing agencies, private interests, the World Wildlife Fund (WWF), and other stakeholders within the hyb",0,0,,231,"funding opportunities, "economic situation"""unding opportunitie",Economic well-being,occupation/ livelihoods,"funding opportunities; "economic situation"""unding opportunitie",Respondent,Qualitative,Fishing,Mixed,Implicit,community group members vs individual fishers; tourism vs fishers; younger  vs older men; villages,Synergy,Pos/neutral,Pos/neutral,NA,NA,Tradeoff,NA,NA,Pos/neutral,NA,NA,"Pre-existing community groups benefi tted from projects such as MODAPESCA, while those fi shers working as individuals have been excluded. Claims of displacement and loss of means to access resources necessary for livelihood. Funding support went to some "
68816,DG,Aug-Sept 2017,29-Jan-18,Article,"h. j. bloomfield, c. j. sweeting, a. c. mill, s. m. stead and n. v. c. polunin",2012,"no-trawl area impacts: perceptions, compliance and fish abundances",unknown,"School of Marine Science and Technology, Newcastle University, Newcastle-upon-Tyne NE1 7RU, UK,",1,0,0,0,0,0,0,"eEsmeé Fairbairn Foundation, DEFRA Fisheries Challenge Fund and a NERC quota PhD studentship funded this research.",,McKinnon et al,,Whitby (WPTA) and Filey (FPTA) prohibited trawling areas,1,0,0,0,"to address increasing conflict between static (initially long-lining) and mobile (trawling) gear sectors, and prevent damage fromtrawling activity to static fishing gear, inshore fishing grounds and stocks",1,0,0,0,0,>80 years,,0,0,0,0,0,0,United Kingdom,67.8 km2 and 27.5 km2,,"combines social (fishers’ perceptions),management (fishing effort and compliance) and ecological (fish abundance and size) data to assess the PTAs against their primary societal objective of conflict resolution and secondary ecological objective of stock ",Non-experimental,0,NA,Primary,Whitby (WPTA) and Filey (FPTA),United Kingdom,Local,nearshore,Academic,Community,,7 months,surveyed perceptions of full-time skippers of fishing vessels holding a NE permit (trawling or shellfish) operating from harbours in close proximity (< 10 km) to the PTAs. Vessel lists were corroborated by crosschecking with fishers at each harbour. Face-,0,0,0,0,,0,0,,233,conflict,Social capital,social capital and cohesion,conflict,Respondent,Qualitative,Fishing,Positive,Researcher,mobile & static gear fishers; 2 PTAs,Pos/neutral,NA,NA,NA,NA,NA,Synergy,NA,Synergy,NA,NA,PTAs appear to have achieved success in their primary legislated purpose of conflict resolution between static and mobile sectors
68866,DG,Aug-Sept 2017,30-Jan-18,Article,c. sudtongkong and e. l. webb,2008,outcomes of state- vs. community-based mangrove management in southern thailand,unknown,"Asian Institute of Technology, 2Rajamangala University of Technology Srivijaya",1,0,1,0,0,0,0,Rajamangala University of Technology Srivijaya,,McKinnon et al,,"Laem Makham Community Forest, Tong Tasae Community Forest",0,0,1,0,conserve mangrove forests,1,0,0,0,0,>10 yrs,,0,0,0,1,0,0,Thailand,80 and 320 ha respectively,,we present a case study of four mangrove forests under two management systems: state management and community management. We used a combination of methods to evaluate the relative conservation outcomes of state and community management on the mangrove for,Non-experimental,0,NA,Primary,"Tab Jak (state forest, SF) and Tong Tasae villages (community forest, CF), and the seaward forests were accessed and used by To Ban (SF) and Laem Makham villages (CF)",Thailand,Local,mangrove,Academic,Community,,,"To gather information on community forest establishment and local management practices at each site, key informant interviews and informal group discussions were conducted at each village. Seven to eight key informants were deliberately selected from amon",0,0,0,0,,0,0,,234,rights of newly formed user groups,Political empowerment,"empowerment and agency, political/community engagement, resource rights",rights of newly formed user groups,Respondent,Qualitative,Fishing; Harvesting,Positive,Implicit,Community forest user group members in 2 CFs in 2 or more villages,Synergy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2 interventions
68866,DG,Aug-Sept 2017,30-Jan-18,Article,c. sudtongkong and e. l. webb,2008,outcomes of state- vs. community-based mangrove management in southern thailand,unknown,"Asian Institute of Technology, 2Rajamangala University of Technology Srivijaya",1,0,1,0,0,0,0,Rajamangala University of Technology Srivijaya,,McKinnon et al,,"Laem Makham Community Forest, Tong Tasae Community Forest",0,0,1,0,conserve mangrove forests,1,0,0,0,0,>10 yrs,,0,0,0,1,0,0,Thailand,80 and 320 ha respectively,,we present a case study of four mangrove forests under two management systems: state management and community management. We used a combination of methods to evaluate the relative conservation outcomes of state and community management on the mangrove for,Non-experimental,0,NA,Primary,"Tab Jak (state forest, SF) and Tong Tasae villages (community forest, CF), and the seaward forests were accessed and used by To Ban (SF) and Laem Makham villages (CF)",Thailand,Local,mangrove,Academic,Community,,,"To gather information on community forest establishment and local management practices at each site, key informant interviews and informal group discussions were conducted at each village. Seven to eight key informants were deliberately selected from amon",0,0,0,0,,0,0,,235,conflict,Social capital,social capital and cohesion,reduction in conflict,Respondent,Qualitative,Harvesting,Positive,Implicit,CFUG and outside harvesters,Synergy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
